x1,x2,y
0.6181017827104371,14.260714596148743,102.37537864709438
5.9799091271710765,8.979877262955549,81.22125520152402
-2.659720393363452,2.3399178050430396,79.05497083970377
-4.128745817477008,12.992642186624028,7.879158319623386
4.016725176148132,10.621088666940683,83.5843800587778
-4.691232585562963,14.548647782429915,12.89703896734146
7.486639612006327,3.185086660174142,16.90687937243902
-2.272625491893491,2.7510676478015075,60.54898078826422
-0.4363663556069337,7.871346474483568,20.030009306923635
1.4791752796317361,4.368437102970629,11.072096431853772
4.177793420835693,2.0924079097806274,5.344756279906287
-0.6178302719717275,5.495427649405375,20.18999668663024
1.8410497632555387,11.777639420895204,75.82763026727828
-2.004893267624604,7.713516576204174,9.948005838290912
3.886218532930638,0.6967561907999659,4.082290682191244
4.113172778521575,2.557861855309373,5.428299767181589
-4.024226105220807,14.233283058799998,3.9709652086108864
9.48448049611839,12.125960221746917,92.57767168747215
-0.43079346239944005,1.465081710095758,46.22982188620861
5.2634953976823535,6.602287406094019,44.192527441282515
-3.169426477328318,7.427653651669052,24.55232240584325
-4.484172183271724,13.639806031181731,12.214924665436218
-1.1183002759997462,9.93783426530973,18.18395511160738
-0.3243338586588358,7.801020317667162,20.71753474286467
3.2006541901491943,2.7728168328829055,0.7099415418673942
9.543769416468379,11.626992350416717,82.36450985565438
9.092484123462837,13.422410256414732,126.664453265132
3.968499682166277,13.828113525346753,150.1415398192053
-3.6726124692212077,2.939742936287178,115.09694998928885
-4.321590666341929,4.8799549614489655,114.72578463267952
0.8301593453422305,4.070235476608438,16.9656858750865
7.43106263727894,5.3512999004038395,30.299285379144404
-0.7859823546892883,8.140441247373728,17.441374125974853
-2.88613662537856,12.032954711310595,0.8415868786408449
-3.8817403448034375,14.80330404900776,3.3708431726887422
6.5836715394498615,2.9807352230125863,22.629630781369208
-4.917168243145964,12.231921426822513,34.20729422546957
5.602860157714257,10.93510752061481,113.4450158151168
6.569055200289187,1.1106697760113553,19.212508110419087
0.37698592816408905,1.7380358928769457,32.47267951145589
7.946551388133903,9.349471902413368,70.56388204811998
-0.036529627210262205,0.9533752542903545,45.65607667656215
-0.33526517426506697,4.877749830401205,21.85760580698231
5.94409267507096,9.563362070328196,90.61512182330306
8.308191138644897,7.08322387742924,34.82865043697142
-3.2060863109254747,10.698671808344924,3.417186529452926
6.411775729253462,8.419157963542444,73.001759904641
6.5645076993184155,7.406933945465861,58.76051108985037
2.840992440729911,6.413115275378244,15.976246754908395
-4.6187130988385725,1.6183714048995668,219.01465678670482
-4.528562214698987,9.546156168956706,48.06814725558167
-0.2846602838551,7.628560367470541,20.573017453203708
8.613497108891396,3.739383437233124,6.86161144028593
1.1557438455344462,11.333267078145731,62.873800058731845
-1.568027517625663,1.154698647431895,68.67954466804335
-0.6537282062934793,2.4183193088100663,39.499782533016386
8.945464785138595,12.121805693466253,101.90914147573152
4.501056347656352,13.071908852815765,142.97183914137756
7.055081153486716,2.7985508832905377,19.431213696359798
8.388384977349666,8.09013362873476,45.43943085080408
7.111602327460938,13.4413694988524,165.97493147027234
-0.22994787542204165,1.6507788679151514,41.646891480336265
-1.5809725618708748,6.406616829393845,15.819210817306939
7.270221488837397,12.910958748845152,151.10069345763225
-4.895718042032139,7.661209538663486,96.8856166950343
1.2611650472316853,3.3316171570609536,13.676916132922324
-3.202019489994758,5.06422757105442,54.53297964301999
9.143645558687787,4.848043980311329,7.534718116820353
2.7818593261504914,10.545284383427667,64.58164739188607
0.4544440356894093,14.57673124081441,104.62205443196943
9.436709424131669,3.7767344373804623,2.0669346943349005
2.4587275883857815,4.513174647251545,5.258318564375475
-0.727392584337986,0.5533042103179919,61.69722690376419
4.143465009698453,7.540185348432923,39.8360424539755
-4.22781873125016,4.179696963549172,123.42730685001574
8.623988289499806,3.5934283600045864,6.243345811348352
