V1,V2,V3,V4,V5,Class
0.7645026111081239,-0.08262304830587758,-1.869449987176165,-1.3304653014065932,-0.6644369642925892,1
-0.6029514590806669,-0.03142457686223501,2.467572427612664,-1.611559460664599,-0.17392616495853278,1
-0.7129498794152076,-0.06891666132058431,0.9009712526284815,-1.1955353895270158,-0.48645818234105664,1
-0.7099074154527732,-0.051545262116112905,0.760642129855802,-1.179993465457013,-0.49089297203882,1
-0.4963390612085763,0.5948520367380955,0.7080319923805277,0.14249136606237092,-0.17392616495853278,1
0.1414023870533874,1.1378839780329586,-0.4526678166029105,-0.2814785945648799,-0.46947066767249795,1
0.29176836792911914,2.2956031699648056,-1.5401444912366922,-0.340722910828053,0.7284114322158901,1
2.233048488321212,0.08265024567224166,-1.313621284782321,-0.46267491681824907,0.25748717383840014,1
-0.3554124909234404,0.3267961200359403,1.4164189507345009,-1.3440440450750446,0.46566846450748983,1
-0.8466268021393561,-1.0763408467048459,-0.6164884717762513,-1.3596354051648443,-0.17392616495853278,1
2.55889513963448,-0.6693527258586127,-0.5061373878034142,0.636979907544559,-0.6317355293366311,1
-0.3909905080480189,0.5194084240814424,0.55988852262719,0.06314845567368248,-0.8842861669939847,1
-0.3563237657644656,-0.231450153179709,2.043553827260143,0.921317830255394,-0.8156640079866747,1
-0.7408794958345182,-0.5797738418080391,0.9515973672302668,-0.618875626908142,-0.17392616495853278,1
-0.4252517386594224,-0.38263138033578414,1.8226545982802327,-1.3781482438861044,-1.0213320724102768,1
-0.2633027674372591,2.0044433450092054,-1.5835618862248177,-0.20736639534778156,-0.41599847242310556,1
-0.25871823269934446,1.3771645960953502,-1.6131973896143645,-0.8449978828446555,0.03117794293558729,1
-0.34123309945393915,1.5615311495327244,0.4742887172476977,0.19901384915864784,-0.17392616495853278,1
-0.6708318601559036,-0.7416034152765913,0.11435415888218813,1.7181846389035416,-1.1136636431673381,1
-0.6337590819509289,-0.20561487296763586,1.4923637971695782,-1.3959185916177224,-0.6339127054155815,1
-0.7199945182974972,-0.7683891960699465,-0.43654389072309435,-1.552761019272287,3.105489097732118,1
-0.6349508356985244,-0.13660874152057426,-0.6566961448926011,-0.04667081022712203,0.6731776548435046,1
0.7040453264758498,2.2748765669346116,-1.480029526729822,-0.8234124053544787,-0.3732191074727944,1
-0.3410055623490108,1.3584180269811528,0.41207933441883954,0.23721648414941032,-0.5546987099092402,1
-0.08433357019792369,2.535762632245367,-1.53908902821039,-0.885352886081961,-0.4010960775378765,1
1.5696021057302034,-0.7358224328055127,-1.1209213866283085,-0.4462716651725539,-0.4729938319184841,1
-0.056632617304853076,1.0933347955781068,-0.012213706955183671,-0.9154261478941945,-0.3664185603526248,1
-0.004239382841800333,1.3091131803097538,-1.608345148546232,-0.8434900842408493,-0.17392616495853278,1
1.1029415262629518,0.39542921688680027,-0.2810493221795282,-0.842889246461779,-0.35810221248126484,1
-0.3584808625760397,-0.8939353593226442,0.2969018027069585,0.7620749035626135,1.0887430107866,1
1.845931276188747,-0.12422694348281027,-1.1642459256317155,-0.4810014197725823,-0.2702983814680303,1
-0.1839328689844476,0.7947817199814047,0.43709680016837765,-1.0603383330019973,-0.41444870915508425,1
2.2519768720401108,-0.2428551063850468,-0.2803044108354517,0.6004343299096819,-0.6566068166621772,1
0.5676514755482983,1.8931926261973846,-1.4637848880698716,-0.8261732169215994,-0.33608645782084456,1
-0.8050179253128624,-1.0270686669048656,-0.4339593991484246,1.1448912790943007,-0.17392616495853278,1
-0.482364678417773,-0.05325342336030143,1.6780117991507888,0.7874736094259722,-0.8111872120180942,1
-0.5788482958566135,0.024579085990105765,1.5852548608158137,-1.3453949793852646,-0.17392616495853278,1
0.28994356540444555,2.448854001490767,-1.6528613393535283,0.03201231943581511,0.37587872001008965,1
0.29371482395543774,1.3308313809530148,-0.13296878814916643,0.650920865127292,0.4644029138803168,1
-0.17262585185934015,-0.16590460256294673,1.3776433232491458,-1.086050767452529,0.6655780948273655,1
-0.4218003837609039,0.9871105598845954,-0.2543480679070914,-0.07978914072030843,-0.17392616495853278,1
-0.12804209634910368,0.6600424668494342,-1.4936576900870329,-0.8136858684594337,-0.3367603456548054,1
3.294721976440276,-0.5767431991564129,-1.1456675065558357,-0.6922215678183881,-0.24548786917260285,1
1.7298828469899954,-0.6543775997382159,-1.1096713682130595,-0.525198172163722,-0.08742095333885938,1
1.9033190627471104,-0.35774027808471837,-0.5816839852373648,-0.7320071061353406,-0.26713539865054053,1
-0.5812058956616393,0.4428520302564592,0.2742820848294893,-1.1786729533128222,0.3506463575056044,1
-0.777099573106667,-0.442114591879248,0.44187991511455305,1.484060402608745,-0.17392616495853278,1
-0.8275857762893047,-0.9699448464938742,-0.38463120486637375,0.4905884446136021,-0.17392616495853278,1
-0.3925472223005491,0.7198839602084589,-1.413487896347256,-0.8375625153286602,-0.33450273203599235,1
-0.7723201674818582,-0.8610345509537024,-1.962706284362294,1.8662797431321154,-1.7227322262554672,1
0.46016835400239725,0.6700100777123457,-1.32571629265851,-0.9493135887722984,2.590995399012777,1
0.351376330892502,-2.293180753284412,-1.4508510811317237,-2.1706817952605135,-1.4713398891721363,1
1.4567279317873343,-0.4913772877488164,-0.7830844891595168,-0.44086887862436297,-0.020229688790662524,1
1.5710450514302692,-1.1329240830823586,-1.0899363762608505,-0.4976071689609073,-0.2828421689343965,1
-0.6816207234777087,0.532013621368909,1.578933431722799,-1.4467835025253166,-0.17392616495853278,1
3.6035292525740763,-0.5809445803288865,-1.136240560640563,-0.7160069481895279,-0.08792324108777978,1
1.7360995662083123,0.08386313499491965,-1.228703455023929,-0.4960737016545141,-0.27240405751154717,1
-0.8229291505874523,-0.934357978278272,-0.0788471615893049,0.18212859631993264,0.5688367593849425,1
0.015469610845986604,1.5772312694446091,-1.5352313779119107,-0.2603713154969696,-0.6230670437907612,1
-0.6884423309403159,-0.5206172989787632,-0.03340860133380303,0.884412890784301,-1.0712569721517242,1
0.5427812194110949,-0.7092252768503501,-0.6362523522570395,-0.33693249907939254,-0.4464351437567073,1
-0.7494155165332694,-0.7233605482442705,0.6002911933114491,1.5423530754908272,-0.9709415286880686,1
1.0598514054118002,0.2874715294680019,-1.2598752090939884,-0.46052064718632924,-0.29896721442553853,1
-0.6447247934186436,-0.18702742313034915,1.58508772004332,0.6958810237472188,-0.7309051847324648,1
3.6961762790258557,-1.7775531557997697,-0.7992053198398423,-0.7123981187443524,-0.06351849149343743,1
-0.22508892444370754,2.45183827826038,-1.7426334736463798,-0.930681913464988,-0.17392616495853278,1
0.03272863818120244,2.493453764907816,-1.827002421361768,-0.09710695873224674,0.11540498467626052,1
-0.2758488480050462,0.9538398782295893,-1.4360065043746981,-0.8705049676744921,-0.3287505541853666,1
0.6382364141925112,1.3548520691462766,-0.2505285917356632,-1.1707032965059447,1.0471934464457453,1
0.24588246938275757,0.9159262857529331,-1.4586272539853309,-0.1809133712929845,1.6733040629794511,1
2.4851359457343842,0.09088440480986616,-0.5847472009999175,0.4187864286293217,-0.49947029503951235,1
-0.56819347667088,-0.29124106557653684,1.422483478269794,0.7123764925836891,-0.8887343629483918,1
-0.7949961549042072,-1.048070303917005,-0.4028103432079633,-0.85166604136111,-0.8491331745731002,1
-1.1403974801855834,1.2703091521444243,0.1188246586798106,-1.2272466948413665,-0.17392616495853278,1
-0.6268822798440569,-0.23696663936930001,1.4245355955320769,0.6022358925542044,-0.7224458367902378,1
1.9490326188328082,-0.8075019788586857,-0.8789273413866426,-0.5056509797974801,-0.248790277059188,1
-1.1073437732201366,-0.2771806118558658,1.4938350486607876,0.7932262508834953,-0.8151590389864256,1
-0.5852553802765788,-0.15407919510934778,2.077468959812057,-1.6125073012749362,0.8367035983825964,1
-0.4698433791188396,0.7491302940586804,-0.3854019095395388,-0.9004014006466827,-0.3525698972395971,1
-0.620157544614241,-0.6765183621698294,1.8037800717864165,0.49903820122812276,0.4746908752287558,1
-0.6635202594227824,0.22360568830419247,1.0308200299259132,0.2081775759821587,-0.17392616495853278,1
0.2622076934507176,1.387478897303319,-1.5015752103840452,-0.8090075097398054,-0.32711856587659677,1
-0.5780721915729714,-0.17292481860784745,2.002382515369046,-1.6381313213054467,0.8439769394870701,1
0.12517065595428414,-0.4184205724001738,0.11400852827240197,-0.945679090624536,-0.17392616495853278,1
-0.6143868882352884,-0.05915980446682628,0.9754108003779526,-1.3053907817499795,-0.17392616495853278,1
0.5121132727834623,2.001187195567785,-1.4892036980200272,-0.8635877276736763,-0.3834990250672471,1
-0.596824853567272,-1.0484328008127486,-0.3204821636900589,2.036037330958627,-1.4074885700291273,1
0.13757255459419582,-0.0870931408400218,-1.2552901869152127,-0.44851054645374155,-0.32597188405833183,1
1.620143503557106,-0.21575003326782424,-0.7995241253873765,-0.4516801558768752,0.03571730143517217,1
1.595129065492027,1.27657381506651,-1.3177492491696476,-0.7834633478951211,-0.3239493268060065,1
-0.3809225543655911,0.5259344219748783,-0.3567424257227015,-0.8888400268630211,-0.34952399573012966,1
-0.4182803171623822,0.9381028763661027,1.0349448991137495,-1.2705298315589515,-0.6100701248498351,1
-0.740641820937786,-0.7366570186817604,-0.18471536496655697,2.035154137451101,-1.1656128876619967,1
0.6596429247967691,-0.0777693834750741,-1.2692536635505742,-0.7163872252648888,-0.2669512860592992,1
1.9733655720044132,-0.8170133072917799,-0.8232158140217647,-0.5008328692526566,-0.3113724705732523,1
-0.7480221333709105,-1.0144845450183142,-0.5999260593019302,0.5375298467961596,2.7055983370569336,1
-0.6482718941286421,-0.11453120529170677,1.1649267699892778,-1.3391156541783666,-0.5255427829603412,1
-0.29029858058931385,2.523071025814147,-1.6963726220595359,-0.978231758968123,-0.17392616495853278,1
-0.0490078714471272,1.4059272494945645,0.08123036566670969,-0.24264660101439509,-0.4235551324179845,1
-0.34683028695091656,-0.16839255364100295,1.1788964370236208,-1.5306659705011265,-0.8037270770710504,1
-0.36282884883853384,1.5399741757064658,0.6452984891045909,0.2180353084682033,-0.17392616495853278,1
-0.20506115352475845,1.2787783020022547,-1.3765910549527085,-0.3808278818883087,-0.40007541453206313,1
2.4179629372427867,-1.7411369705581488,-0.7685040360923578,-0.39469848821209985,-0.32126986297813576,1
1.7867986630188286,1.1630690821267933,-1.5514275251131748,0.09842485856954236,-0.5257626455692992,1
-0.7288797296028217,-0.16103829249159402,1.168818467482154,-1.281009317063211,-0.17392616495853278,1
1.0097966215914775,0.4185710608618926,-0.41316378550409555,-0.12577889952177504,-0.46895050491471907,1
-0.5255910962476196,0.29816940297262995,0.6926354383810078,-1.1565284685218646,-0.56938392343684,1
0.12275335581974733,0.28943997191349496,-0.3559696575832094,-0.3540192987680491,0.14648336882787796,1
-0.6123289164991288,0.7821649312234346,1.3554579650335272,-1.5158541784158168,-0.5723708374170748,1
2.884373451178879,-0.6829084237273613,-0.7765505230348128,-0.5074468382858722,-0.050673510127807596,1
-0.7826438188020027,-0.7878165006337097,0.2529871123340065,2.1213629504354317,-0.17392616495853278,1
-0.45729054002318326,-0.5820858132884522,1.1508467075064361,0.333751721115168,-0.7437894911175831,1
-0.5003626381333506,0.05506359964410354,1.9390578289904004,-1.4902330104633716,-0.17392616495853278,1
